trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
921,False,"{'a': 0.1, 'e': 0.1000085096614557}",20,16,5.728694277371657,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.1, 'e': 0.09975880065361863}",20,15,9.032170037474863,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.1, 'e': 0.09950971513861037}",20,8,22.07941696498677,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.1, 'e': 0.09926125155964566}",25,12,0.12163255834207698,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
925,False,"{'a': 0.1, 'e': 0.0990134083638263}",25,8,32.31618229162497,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.1, 'e': 0.09876618400213154}",25,11,19.591620520480728,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.1, 'e': 0.09851957692940828}",20,12,13.65754463880878,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.1, 'e': 0.09827358560436154}",25,19,10.34608013822198,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.1, 'e': 0.09802820848954469}",20,15,2.504682840815173,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.1, 'e': 0.09778344405135005}",25,17,16.958872250067223,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.1, 'e': 0.09753929075999902}",25,11,-62.30910239798055,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
932,False,"{'a': 0.1, 'e': 0.09729574708953276}",25,17,14.182279394870335,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.1, 'e': 0.09705281151780253}",25,0,38.867068694578464,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
934,False,"{'a': 0.1, 'e': 0.09681048252646021}",20,12,-47.01988404495404,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
935,False,"{'a': 0.1, 'e': 0.09656875860094882}",20,0,33.41722340333614,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
936,False,"{'a': 0.1, 'e': 0.09632763823049303}",20,12,2.692790085047411,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
937,False,"{'a': 0.1, 'e': 0.09608711990808971}",25,16,16.711080338561544,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.1, 'e': 0.09584720213049865}",20,10,20.10419815982401,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.1, 'e': 0.0956078833982329}",20,8,7.208659001479876,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
940,False,"{'a': 0.1, 'e': 0.09536916221554961}",25,15,16.88464944950926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.1, 'e': 0.09513103709044061}",20,8,19.88241281168993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.1, 'e': 0.09489350653462311}",20,7,2.0076852387384534,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
943,False,"{'a': 0.1, 'e': 0.09465656906353034}",30,9,-7.154360672990107,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
944,False,"{'a': 0.1, 'e': 0.09442022319630235}",25,8,-14.497654745490589,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
945,False,"{'a': 0.1, 'e': 0.09418446745577665}",20,12,13.915437288974731,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.1, 'e': 0.09394930036847918}",25,19,9.529935095217018,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.1, 'e': 0.09371472046461483}",20,9,-1.5049955097702388,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
948,False,"{'a': 0.1, 'e': 0.09348072627805847}",20,9,8.454758190578012,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
949,False,"{'a': 0.1, 'e': 0.09324731634634563}",20,10,9.705438229562915,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.1, 'e': 0.09301448921066349}",20,15,11.297012177715096,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.1, 'e': 0.0927822434158417}",20,6,12.080488639958219,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
952,False,"{'a': 0.1, 'e': 0.09255057751034329}",25,18,14.636355994254103,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.1, 'e': 0.09231949004625559}",25,14,17.316459212751013,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.1, 'e': 0.09208897957928115}",25,20,9.045521823364828,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.1, 'e': 0.09185904466872889}",20,12,15.429903022003206,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.1, 'e': 0.09162968387750484}",20,12,6.349141813512646,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.1, 'e': 0.0914008957721033}",20,10,17.21756663901747,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.1, 'e': 0.09117267892259785}",20,12,15.92633859856044,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.1, 'e': 0.09094503190263246}",20,0,32.01755018513383,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
960,False,"{'a': 0.1, 'e': 0.09071795328941251}",30,16,-5.177905367670318,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
961,False,"{'a': 0.1, 'e': 0.09049144166369592}",30,22,16.559290491927154,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.1, 'e': 0.09026549560978427}",20,10,14.595172252215688,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.1, 'e': 0.09004011371551404}",25,7,23.050242507767436,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.1, 'e': 0.08981529457224763}",20,0,-16.510411206650332,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
965,False,"{'a': 0.1, 'e': 0.08959103677486467}",20,3,28.319691499431798,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.1, 'e': 0.08936733892175319}",25,20,10.774253843983594,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.1, 'e': 0.08914419961480087}",25,17,14.276099453189607,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.1, 'e': 0.08892161745938634}",20,12,5.539396248882669,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
969,False,"{'a': 0.1, 'e': 0.08869959106437038}",35,12,41.6883540823384,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.1, 'e': 0.08847811904208727}",30,11,25.49069363709596,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
971,False,"{'a': 0.1, 'e': 0.08825720000833624}",25,2,13.737101453306918,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
972,False,"{'a': 0.1, 'e': 0.08803683258237255}",25,17,1.4638905336963695,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
973,False,"{'a': 0.1, 'e': 0.08781701538689907}",30,24,13.673953917647943,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.1, 'e': 0.08759774704805763}",30,12,14.940918368107527,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
975,False,"{'a': 0.1, 'e': 0.08737902619542039}",30,22,8.224822677490156,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.1, 'e': 0.0871608514619813}",30,0,41.27110680832322,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
977,False,"{'a': 0.1, 'e': 0.08694322148414757}",20,13,16.269417597408523,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.1, 'e': 0.08672613490173114}",20,8,22.256772323540737,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.1, 'e': 0.08650959035794013}",25,8,33.96565761410061,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.1, 'e': 0.0862935864993705}",35,21,14.4048245666912,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
981,False,"{'a': 0.1, 'e': 0.08607812197599739}",25,13,23.498174222946695,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.1, 'e': 0.08586319544116683}",35,12,30.88112956078369,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.1, 'e': 0.08564880555158727}",25,13,23.58310565750693,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.1, 'e': 0.08543495096732123}",30,15,25.51305263985437,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.1, 'e': 0.08522163035177684}",20,5,-9.988857546323064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
986,False,"{'a': 0.1, 'e': 0.08500884237169956}",25,8,29.711561220606473,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.1, 'e': 0.08479658569716379}",35,12,17.300061795926993,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
988,False,"{'a': 0.1, 'e': 0.08458485900156469}",20,12,14.21184612610276,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.1, 'e': 0.0843736609616097}",20,16,7.365528220344358,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.1, 'e': 0.08416299025731036}",25,14,18.50649091418044,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.1, 'e': 0.0839528455719741}",20,14,-29.552638011912073,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
992,False,"{'a': 0.1, 'e': 0.08374322559219596}",35,15,-56.219774720912106,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
993,False,"{'a': 0.1, 'e': 0.08353412900785037}",25,10,17.99757118361559,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
994,False,"{'a': 0.1, 'e': 0.083325554512083}",20,12,15.009101895801242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.1, 'e': 0.08311750080130252}",20,0,25.836156819143806,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
996,False,"{'a': 0.1, 'e': 0.08290996657517266}",20,13,12.863102417874092,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.1, 'e': 0.08270295053660379}",20,16,6.330130673661107,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.1, 'e': 0.08249645139174498}",20,3,13.214761029303794,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
999,False,"{'a': 0.1, 'e': 0.08229046784997593}",30,13,19.40328083108649,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1000,False,"{'a': 0.1, 'e': 0.0820849986238988}",20,6,26.175552954876444,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1001,False,"{'a': 0.1, 'e': 0.08188004242933027}",25,9,30.73443405010118,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1002,False,"{'a': 0.1, 'e': 0.08167559798529346}",35,18,-20.076903630564694,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1003,False,"{'a': 0.1, 'e': 0.08147166401400995}",25,0,-14.42874686159047,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1004,False,"{'a': 0.1, 'e': 0.08126823924089167}",30,8,34.522089577053556,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.1, 'e': 0.08106532239453323}",20,12,17.704261676657335,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1006,False,"{'a': 0.1, 'e': 0.08086291220670366}",20,10,17.707056871065955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.1, 'e': 0.0806610074123386}",25,18,13.181588882161336,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1008,False,"{'a': 0.1, 'e': 0.08045960674953244}",30,10,25.252008477262084,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1009,False,"{'a': 0.1, 'e': 0.08025870895953036}",25,8,1.8918009600754988,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
1010,False,"{'a': 0.1, 'e': 0.08005831278672054}",20,11,-7.292121634525235,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1011,False,"{'a': 0.1, 'e': 0.07985841697862626}",20,14,11.822925606595469,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.1, 'e': 0.07965902028589801}",30,14,30.42003480037707,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.1, 'e': 0.07946012146230588}",25,13,20.921392125552078,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.1, 'e': 0.07926171926473155}",25,3,27.116544853889387,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1015,False,"{'a': 0.1, 'e': 0.07906381245316065}",20,15,7.488309595048367,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.1, 'e': 0.07886639979067495}",20,8,22.848016749648227,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.1, 'e': 0.07866948004344465}",30,23,11.078605274659518,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1018,False,"{'a': 0.1, 'e': 0.07847305198072073}",20,5,22.536915549994436,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.1, 'e': 0.07827711437482712}",20,12,-10.830930028909826,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1020,False,"{'a': 0.1, 'e': 0.07808166600115313}",20,14,12.287977266649206,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.1, 'e': 0.07788670563814586}",20,6,23.150280407751048,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.1, 'e': 0.07769223206730236}",20,11,9.373021354788165,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.1, 'e': 0.07749824407316218}",20,14,9.531520046180486,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.1, 'e': 0.07730474044329974}",30,19,5.203238012071747,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1025,False,"{'a': 0.1, 'e': 0.07711171996831671}",20,12,18.596726001012435,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.1, 'e': 0.0769191814418345}",25,15,17.7831616869452,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.1, 'e': 0.07672712366048669}",20,12,11.307796533353159,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.1, 'e': 0.07653554542391151}",30,15,23.219173647454138,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.1, 'e': 0.07634444553474434}",30,22,14.047208154937168,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.1, 'e': 0.07615382279861033}",20,10,18.61986344520291,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.1, 'e': 0.07596367602411669}",25,3,26.88192283884409,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1032,False,"{'a': 0.1, 'e': 0.07577400402284548}",30,14,17.251899504645777,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1033,False,"{'a': 0.1, 'e': 0.07558480560934606}",20,3,25.969713938438886,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.1, 'e': 0.07539607960112776}",25,10,30.92255691736716,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.1, 'e': 0.0752078248186524}",20,16,8.84738131505728,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.1, 'e': 0.07502004008532698}",30,15,-14.161328985341179,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1037,False,"{'a': 0.1, 'e': 0.07483272422749625}",25,16,16.83663000591046,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.1, 'e': 0.07464587607443557}",20,0,34.33126582124011,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1039,False,"{'a': 0.1, 'e': 0.07445949445834335}",20,10,17.941773768004047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.1, 'e': 0.07427357821433388}",20,16,9.828974855703244,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.1, 'e': 0.07408812618043001}",25,9,5.718489272184785,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1042,False,"{'a': 0.1, 'e': 0.07390313719755595}",25,12,29.313516039849837,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.1, 'e': 0.07371861010952994}",20,10,20.983299673208997,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.1, 'e': 0.0735345437630571}",30,12,32.14273911398884,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.1, 'e': 0.0733509370077221}",25,14,5.854248433801078,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1046,False,"{'a': 0.1, 'e': 0.07316778869598221}",25,17,14.34744772869647,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.1, 'e': 0.07298509768315985}",20,15,9.805467849807172,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.1, 'e': 0.07280286282743559}",30,17,21.41360639219346,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.1, 'e': 0.07262108298984098}",25,3,22.910915314669715,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1050,False,"{'a': 0.1, 'e': 0.07243975703425146}",20,11,15.07643288254082,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.1, 'e': 0.07225888382737922}",25,13,20.232637724991335,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.1, 'e': 0.0720784622387661}",20,12,17.291017716456306,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.1, 'e': 0.07189849114077662}",30,19,19.185552755291443,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.1, 'e': 0.07171896940859077}",25,20,10.601042652623082,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.1, 'e': 0.07153989592019722}",25,11,26.481927051406355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.1, 'e': 0.07136126955638605}",20,9,18.643648419178774,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.1, 'e': 0.0711830892007419}",30,16,18.792009411560386,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1058,False,"{'a': 0.1, 'e': 0.07100535373963698}",20,9,21.72903236829225,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.1, 'e': 0.07082806206222406}",30,23,10.89963990156742,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.1, 'e': 0.0706512130604296}",25,15,17.36766897828204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.1, 'e': 0.07047480562894674}",25,20,9.985497252068155,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.1, 'e': 0.07029883866522844}",20,11,15.00578283408452,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.1, 'e': 0.07012331106948068}",20,9,5.995102439226796,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1064,False,"{'a': 0.1, 'e': 0.06994822174465536}",25,16,15.71549881376812,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.1, 'e': 0.06977356959644364}",20,14,12.706712054843265,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.1, 'e': 0.06959935353326901}",20,3,21.398359535436175,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1067,False,"{'a': 0.1, 'e': 0.06942557246628055}",20,9,20.779027289103404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.1, 'e': 0.069252225309346}",20,16,5.446869326129356,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.1, 'e': 0.06907931097904504}",30,16,-16.6559795835097,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1070,False,"{'a': 0.1, 'e': 0.06890682839466256}",20,13,10.16643073579358,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.1, 'e': 0.06873477647818187}",20,14,8.977245013880603,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1072,False,"{'a': 0.1, 'e': 0.06856315415427791}",30,20,19.22622569676757,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.1, 'e': 0.0683919603503106}",30,21,15.896963483439876,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.1, 'e': 0.06822119399631812}",20,10,17.916712865397855,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.1, 'e': 0.0680508540250102}",20,13,16.588777745570383,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.1, 'e': 0.06788093937176144}",20,6,5.096535397982755,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1077,False,"{'a': 0.1, 'e': 0.06771144897460472}",25,10,7.560952831256076,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1078,False,"{'a': 0.1, 'e': 0.06754238177422452}",25,15,16.193637517151643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.1, 'e': 0.06737373671395024}",20,9,19.561014137010726,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.1, 'e': 0.06720551273974976}",20,8,-21.490851758870036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1081,False,"{'a': 0.1, 'e': 0.06703770880022267}",20,7,19.2310404528149,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.1, 'e': 0.0668703238465938}",20,13,14.91124948511738,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.1, 'e': 0.06670335683270666}",25,11,-29.816594576902254,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1084,False,"{'a': 0.1, 'e': 0.06653680671501686}",25,14,18.72671154707669,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.1, 'e': 0.0663706724525856}",25,12,20.906779942208615,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.1, 'e': 0.06620495300707324}",20,8,-28.6078453162465,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1087,False,"{'a': 0.1, 'e': 0.06603964734273264}",20,9,5.947420423744753,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1088,False,"{'a': 0.1, 'e': 0.06587475442640295}",20,6,28.252401459179545,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.1, 'e': 0.06571027322750285}",25,17,17.167404421163766,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.1, 'e': 0.06554620271802433}",30,15,25.449777942197862,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.1, 'e': 0.06538254187252616}",30,22,14.418161206218349,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.1, 'e': 0.06521928966812753}",25,13,23.75896723885087,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.1, 'e': 0.06505644508450162}",35,20,12.07602433695836,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1094,False,"{'a': 0.1, 'e': 0.06489400710386926}",25,3,37.053638601951064,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.1, 'e': 0.06473197471099253}",25,11,25.78494428802178,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.1, 'e': 0.06457034689316847}",20,9,20.0204406421827,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.1, 'e': 0.0644091226402227}",35,17,32.637115382697175,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.1, 'e': 0.06424830094450308}",30,18,-18.53467691425031,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1099,False,"{'a': 0.1, 'e': 0.06408788080087352}",20,14,10.512871637249024,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.1, 'e': 0.06392786120670757}",20,13,9.328009215501453,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.1, 'e': 0.06376824116188227}",25,17,-0.9228366232680649,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1102,False,"{'a': 0.1, 'e': 0.0636090196687718}",20,1,33.61603309730255,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.1, 'e': 0.06345019573224134}",25,12,23.818432764390124,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.1, 'e': 0.0632917683596407}",20,16,9.923326929210521,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
